file_name,label
train_images/0.jpg,0
train_images/1.jpg,1
train_images/2.jpg,0
train_images/3.jpg,0
train_images/4.jpg,1
train_images/5.jpg,1
train_images/6.jpg,0
train_images/7.jpg,0
train_images/8.jpg,0
train_images/9.jpg,0
train_images/10.jpg,1
train_images/11.jpg,1
train_images/12.jpg,0
train_images/13.jpg,0
train_images/14.jpg,1
train_images/15.jpg,0
train_images/16.jpg,0
train_images/17.jpg,1
train_images/18.jpg,1
train_images/19.jpg,0
train_images/20.jpg,0
train_images/21.jpg,1
train_images/22.jpg,0
train_images/23.jpg,1
train_images/24.jpg,0
train_images/25.jpg,1
train_images/26.jpg,0
train_images/27.jpg,0
train_images/28.jpg,0
train_images/29.jpg,0
train_images/30.jpg,0
train_images/31.jpg,1
train_images/32.jpg,0
train_images/33.jpg,0
train_images/34.jpg,0
train_images/35.jpg,1
train_images/36.jpg,0
train_images/37.jpg,1
train_images/38.jpg,1
train_images/39.jpg,1
train_images/40.jpg,1
train_images/41.jpg,1
train_images/42.jpg,0
train_images/43.jpg,0
train_images/44.jpg,1
train_images/45.jpg,0
train_images/46.jpg,0
train_images/47.jpg,0
train_images/48.jpg,0
train_images/49.jpg,1
train_images/50.jpg,0
train_images/51.jpg,0
train_images/52.jpg,0
train_images/53.jpg,0
train_images/54.jpg,0
train_images/55.jpg,0
train_images/56.jpg,1
train_images/57.jpg,1
train_images/58.jpg,0
train_images/59.jpg,1
train_images/60.jpg,0
train_images/61.jpg,0
train_images/62.jpg,1
train_images/63.jpg,0
train_images/64.jpg,1
train_images/65.jpg,1
train_images/66.jpg,0
train_images/67.jpg,0
train_images/68.jpg,0
train_images/69.jpg,0
train_images/70.jpg,0
train_images/71.jpg,1
train_images/72.jpg,1
train_images/73.jpg,0
train_images/74.jpg,1
train_images/75.jpg,1
train_images/76.jpg,1
train_images/77.jpg,0
train_images/78.jpg,0
train_images/79.jpg,1
train_images/80.jpg,1
train_images/81.jpg,1
train_images/82.jpg,1
train_images/83.jpg,1
train_images/84.jpg,1
train_images/85.jpg,0
train_images/86.jpg,0
train_images/87.jpg,0
train_images/88.jpg,0
train_images/89.jpg,0
train_images/90.jpg,1
train_images/91.jpg,0
train_images/92.jpg,0
train_images/93.jpg,1
train_images/94.jpg,1
train_images/95.jpg,1
train_images/96.jpg,0
train_images/97.jpg,1
train_images/98.jpg,1
train_images/99.jpg,0
train_images/100.jpg,0
train_images/101.jpg,0
train_images/102.jpg,0
train_images/103.jpg,0
train_images/104.jpg,0
train_images/105.jpg,0
train_images/106.jpg,0
train_images/107.jpg,1
train_images/108.jpg,1
train_images/109.jpg,1
train_images/110.jpg,0
train_images/111.jpg,1
train_images/112.jpg,0
train_images/113.jpg,1
train_images/114.jpg,1
train_images/115.jpg,0
train_images/116.jpg,0
train_images/117.jpg,1
train_images/118.jpg,0
train_images/119.jpg,1
train_images/120.jpg,0
train_images/121.jpg,0
train_images/122.jpg,0
train_images/123.jpg,0
train_images/124.jpg,0
train_images/125.jpg,0
train_images/126.jpg,0
train_images/127.jpg,0
train_images/128.jpg,1
train_images/129.jpg,1
train_images/130.jpg,0
train_images/131.jpg,0
train_images/132.jpg,0
train_images/133.jpg,0
train_images/134.jpg,0
train_images/135.jpg,0
train_images/136.jpg,0
train_images/137.jpg,1
train_images/138.jpg,1
train_images/139.jpg,1
train_images/140.jpg,0
train_images/141.jpg,0
train_images/142.jpg,1
train_images/143.jpg,0
train_images/144.jpg,0
train_images/145.jpg,1
train_images/146.jpg,0
train_images/147.jpg,0
train_images/148.jpg,0
train_images/149.jpg,1
train_images/150.jpg,1
train_images/151.jpg,0
train_images/152.jpg,0
train_images/153.jpg,1
train_images/154.jpg,0
train_images/155.jpg,0
train_images/156.jpg,1
train_images/157.jpg,0
train_images/158.jpg,0
train_images/159.jpg,1
train_images/160.jpg,0
train_images/161.jpg,0
train_images/162.jpg,1
train_images/163.jpg,0
train_images/164.jpg,0
train_images/165.jpg,0
train_images/166.jpg,1
train_images/167.jpg,0
train_images/168.jpg,0
train_images/169.jpg,1
train_images/170.jpg,0
train_images/171.jpg,1
train_images/172.jpg,0
train_images/173.jpg,1
train_images/174.jpg,1
train_images/175.jpg,0
train_images/176.jpg,0
train_images/177.jpg,0
train_images/178.jpg,1
train_images/179.jpg,1
train_images/180.jpg,0
train_images/181.jpg,0
train_images/182.jpg,1
train_images/183.jpg,0
train_images/184.jpg,0
train_images/185.jpg,0
train_images/186.jpg,0
train_images/187.jpg,0
train_images/188.jpg,1
train_images/189.jpg,1
train_images/190.jpg,1
train_images/191.jpg,0
train_images/192.jpg,1
train_images/193.jpg,0
train_images/194.jpg,0
train_images/195.jpg,0
train_images/196.jpg,0
train_images/197.jpg,1
train_images/198.jpg,0
train_images/199.jpg,0
train_images/200.jpg,0
train_images/201.jpg,1
train_images/202.jpg,0
train_images/203.jpg,1
train_images/204.jpg,1
train_images/205.jpg,1
train_images/206.jpg,0
train_images/207.jpg,1
train_images/208.jpg,1
train_images/209.jpg,1
train_images/210.jpg,0
train_images/211.jpg,1
train_images/212.jpg,1
train_images/213.jpg,1
train_images/214.jpg,1
train_images/215.jpg,0
train_images/216.jpg,0
train_images/217.jpg,1
train_images/218.jpg,1
train_images/219.jpg,1
train_images/220.jpg,0
train_images/221.jpg,1
train_images/222.jpg,0
train_images/223.jpg,0
train_images/224.jpg,1
train_images/225.jpg,0
train_images/226.jpg,0
train_images/227.jpg,0
train_images/228.jpg,1
train_images/229.jpg,1
train_images/230.jpg,0
train_images/231.jpg,1
train_images/232.jpg,0
train_images/233.jpg,0
train_images/234.jpg,1
train_images/235.jpg,0
train_images/236.jpg,1
train_images/237.jpg,1
train_images/238.jpg,1
train_images/239.jpg,1
train_images/240.jpg,0
train_images/241.jpg,1
train_images/242.jpg,0
train_images/243.jpg,1
train_images/244.jpg,0
train_images/245.jpg,1
train_images/246.jpg,0
train_images/247.jpg,1
train_images/248.jpg,0
train_images/249.jpg,1
train_images/250.jpg,1
train_images/251.jpg,0
train_images/252.jpg,0
train_images/253.jpg,1
train_images/254.jpg,0
train_images/255.jpg,1
train_images/256.jpg,0
train_images/257.jpg,0
train_images/258.jpg,1
train_images/259.jpg,0
train_images/260.jpg,0
train_images/261.jpg,0
train_images/262.jpg,1
train_images/263.jpg,1
train_images/264.jpg,1
train_images/265.jpg,0
train_images/266.jpg,0
train_images/267.jpg,1
train_images/268.jpg,0
train_images/269.jpg,1
train_images/270.jpg,0
train_images/271.jpg,0
train_images/272.jpg,0
train_images/273.jpg,0
train_images/274.jpg,1
train_images/275.jpg,0
train_images/276.jpg,1
train_images/277.jpg,0
train_images/278.jpg,0
train_images/279.jpg,0
train_images/280.jpg,0
train_images/281.jpg,0
train_images/282.jpg,1
train_images/283.jpg,0
train_images/284.jpg,0
train_images/285.jpg,0
train_images/286.jpg,1
train_images/287.jpg,0
train_images/288.jpg,1
train_images/289.jpg,1
train_images/290.jpg,0
train_images/291.jpg,0
train_images/292.jpg,0
train_images/293.jpg,1
train_images/294.jpg,1
train_images/295.jpg,1
train_images/296.jpg,0
train_images/297.jpg,1
train_images/298.jpg,1
train_images/299.jpg,0
train_images/300.jpg,0
train_images/301.jpg,0
train_images/302.jpg,1
train_images/303.jpg,0
train_images/304.jpg,0
train_images/305.jpg,1
train_images/306.jpg,1
train_images/307.jpg,0
train_images/308.jpg,1
train_images/309.jpg,1
train_images/310.jpg,1
train_images/311.jpg,0
train_images/312.jpg,1
train_images/313.jpg,0
train_images/314.jpg,0
train_images/315.jpg,1
train_images/316.jpg,1
train_images/317.jpg,1
train_images/318.jpg,1
train_images/319.jpg,0
train_images/320.jpg,0
train_images/321.jpg,0
train_images/322.jpg,1
train_images/323.jpg,0
train_images/324.jpg,1
train_images/325.jpg,1
train_images/326.jpg,1
train_images/327.jpg,1
train_images/328.jpg,0
train_images/329.jpg,0
train_images/330.jpg,0
train_images/331.jpg,0
train_images/332.jpg,0
train_images/333.jpg,1
train_images/334.jpg,0
train_images/335.jpg,0
train_images/336.jpg,1
train_images/337.jpg,0
train_images/338.jpg,1
train_images/339.jpg,1
train_images/340.jpg,0
train_images/341.jpg,0
train_images/342.jpg,1
train_images/343.jpg,1
train_images/344.jpg,1
train_images/345.jpg,0
train_images/346.jpg,0
train_images/347.jpg,0
train_images/348.jpg,0
train_images/349.jpg,0
train_images/350.jpg,0
train_images/351.jpg,0
train_images/352.jpg,0
train_images/353.jpg,0
train_images/354.jpg,1
train_images/355.jpg,0
train_images/356.jpg,1
train_images/357.jpg,0
train_images/358.jpg,0
train_images/359.jpg,0
train_images/360.jpg,1
train_images/361.jpg,1
train_images/362.jpg,0
train_images/363.jpg,1
train_images/364.jpg,0
train_images/365.jpg,0
train_images/366.jpg,0
train_images/367.jpg,0
train_images/368.jpg,0
train_images/369.jpg,1
train_images/370.jpg,0
train_images/371.jpg,1
train_images/372.jpg,0
train_images/373.jpg,1
train_images/374.jpg,1
train_images/375.jpg,0
train_images/376.jpg,0
train_images/377.jpg,1
train_images/378.jpg,0
train_images/379.jpg,0
train_images/380.jpg,0
train_images/381.jpg,0
train_images/382.jpg,1
train_images/383.jpg,1
train_images/384.jpg,1
train_images/385.jpg,1
train_images/386.jpg,1
train_images/387.jpg,0
train_images/388.jpg,1
train_images/389.jpg,0
train_images/390.jpg,1
train_images/391.jpg,1
train_images/392.jpg,0
train_images/393.jpg,1
train_images/394.jpg,0
train_images/395.jpg,0
train_images/396.jpg,0
train_images/397.jpg,0
train_images/398.jpg,0
train_images/399.jpg,0
train_images/400.jpg,1
train_images/401.jpg,0
train_images/402.jpg,0
train_images/403.jpg,1
train_images/404.jpg,1
train_images/405.jpg,0
train_images/406.jpg,0
train_images/407.jpg,0
train_images/408.jpg,0
train_images/409.jpg,0
train_images/410.jpg,0
train_images/411.jpg,0
train_images/412.jpg,1
train_images/413.jpg,0
train_images/414.jpg,0
train_images/415.jpg,0
train_images/416.jpg,1
train_images/417.jpg,1
train_images/418.jpg,1
train_images/419.jpg,1
train_images/420.jpg,0
train_images/421.jpg,0
train_images/422.jpg,0
train_images/423.jpg,0
train_images/424.jpg,0
train_images/425.jpg,1
train_images/426.jpg,0
train_images/427.jpg,0
train_images/428.jpg,1
train_images/429.jpg,1
train_images/430.jpg,0
train_images/431.jpg,0
train_images/432.jpg,1
train_images/433.jpg,0
train_images/434.jpg,1
train_images/435.jpg,0
train_images/436.jpg,1
train_images/437.jpg,1
train_images/438.jpg,0
train_images/439.jpg,1
train_images/440.jpg,1
train_images/441.jpg,0
train_images/442.jpg,0
train_images/443.jpg,0
train_images/444.jpg,1
train_images/445.jpg,0
train_images/446.jpg,0
train_images/447.jpg,1
train_images/448.jpg,1
train_images/449.jpg,0
train_images/450.jpg,0
train_images/451.jpg,0
train_images/452.jpg,0
train_images/453.jpg,1
train_images/454.jpg,1
train_images/455.jpg,0
train_images/456.jpg,1
train_images/457.jpg,0
train_images/458.jpg,0
train_images/459.jpg,1
train_images/460.jpg,0
train_images/461.jpg,1
train_images/462.jpg,0
train_images/463.jpg,0
train_images/464.jpg,0
train_images/465.jpg,1
train_images/466.jpg,0
train_images/467.jpg,0
train_images/468.jpg,0
train_images/469.jpg,0
train_images/470.jpg,0
train_images/471.jpg,1
train_images/472.jpg,0
train_images/473.jpg,0
train_images/474.jpg,1
train_images/475.jpg,0
train_images/476.jpg,0
train_images/477.jpg,0
train_images/478.jpg,0
train_images/479.jpg,0
train_images/480.jpg,1
train_images/481.jpg,1
train_images/482.jpg,1
train_images/483.jpg,1
train_images/484.jpg,0
train_images/485.jpg,1
train_images/486.jpg,1
train_images/487.jpg,0
train_images/488.jpg,1
train_images/489.jpg,0
train_images/490.jpg,1
train_images/491.jpg,0
train_images/492.jpg,0
train_images/493.jpg,1
train_images/494.jpg,0
train_images/495.jpg,1
train_images/496.jpg,0
train_images/497.jpg,1
train_images/498.jpg,0
train_images/499.jpg,0
train_images/500.jpg,0
train_images/501.jpg,0
train_images/502.jpg,1
train_images/503.jpg,0
train_images/504.jpg,1
train_images/505.jpg,0
train_images/506.jpg,0
train_images/507.jpg,0
train_images/508.jpg,1
train_images/509.jpg,1
train_images/510.jpg,1
train_images/511.jpg,0
train_images/512.jpg,0
train_images/513.jpg,1
train_images/514.jpg,0
train_images/515.jpg,0
train_images/516.jpg,0
train_images/517.jpg,1
train_images/518.jpg,1
train_images/519.jpg,1
train_images/520.jpg,1
train_images/521.jpg,1
train_images/522.jpg,1
train_images/523.jpg,0
train_images/524.jpg,0
train_images/525.jpg,0
train_images/526.jpg,0
train_images/527.jpg,0
train_images/528.jpg,0
train_images/529.jpg,0
train_images/530.jpg,0
train_images/531.jpg,0
train_images/532.jpg,0
train_images/533.jpg,0
train_images/534.jpg,0
train_images/535.jpg,0
train_images/536.jpg,0
train_images/537.jpg,1
train_images/538.jpg,0
train_images/539.jpg,0
train_images/540.jpg,1
train_images/541.jpg,1
train_images/542.jpg,0
train_images/543.jpg,0
train_images/544.jpg,0
train_images/545.jpg,1
train_images/546.jpg,0
train_images/547.jpg,0
train_images/548.jpg,0
train_images/549.jpg,0
train_images/550.jpg,0
train_images/551.jpg,1
train_images/552.jpg,0
train_images/553.jpg,1
train_images/554.jpg,1
train_images/555.jpg,0
train_images/556.jpg,0
train_images/557.jpg,0
train_images/558.jpg,0
train_images/559.jpg,0
train_images/560.jpg,0
train_images/561.jpg,0
train_images/562.jpg,0
train_images/563.jpg,0
train_images/564.jpg,0
train_images/565.jpg,1
train_images/566.jpg,0
train_images/567.jpg,0
train_images/568.jpg,0
train_images/569.jpg,0
train_images/570.jpg,0
train_images/571.jpg,0
train_images/572.jpg,1
train_images/573.jpg,0
train_images/574.jpg,0
train_images/575.jpg,1
train_images/576.jpg,0
train_images/577.jpg,0
train_images/578.jpg,1
train_images/579.jpg,0
train_images/580.jpg,0
train_images/581.jpg,0
train_images/582.jpg,0
train_images/583.jpg,1
train_images/584.jpg,1
train_images/585.jpg,1
train_images/586.jpg,1
train_images/587.jpg,0
train_images/588.jpg,0
train_images/589.jpg,0
train_images/590.jpg,0
train_images/591.jpg,1
train_images/592.jpg,1
train_images/593.jpg,0
train_images/594.jpg,0
train_images/595.jpg,0
train_images/596.jpg,0
train_images/597.jpg,1
train_images/598.jpg,0
train_images/599.jpg,0
train_images/600.jpg,1
train_images/601.jpg,0
train_images/602.jpg,0
train_images/603.jpg,0
train_images/604.jpg,0
train_images/605.jpg,1
train_images/606.jpg,0
train_images/607.jpg,0
train_images/608.jpg,0
train_images/609.jpg,0
train_images/610.jpg,0
train_images/611.jpg,0
train_images/612.jpg,0
train_images/613.jpg,1
train_images/614.jpg,1
train_images/615.jpg,0
train_images/616.jpg,1
train_images/617.jpg,1
train_images/618.jpg,0
train_images/619.jpg,0
train_images/620.jpg,0
train_images/621.jpg,0
train_images/622.jpg,1
train_images/623.jpg,1
train_images/624.jpg,1
train_images/625.jpg,0
train_images/626.jpg,1
train_images/627.jpg,1
train_images/628.jpg,0
train_images/629.jpg,1
train_images/630.jpg,0
train_images/631.jpg,0
train_images/632.jpg,0
train_images/633.jpg,0
train_images/634.jpg,1
train_images/635.jpg,0
train_images/636.jpg,1
train_images/637.jpg,1
train_images/638.jpg,0
train_images/639.jpg,1
train_images/640.jpg,0
train_images/641.jpg,0
train_images/642.jpg,0
train_images/643.jpg,0
train_images/644.jpg,0
train_images/645.jpg,0
train_images/646.jpg,0
train_images/647.jpg,1
train_images/648.jpg,1
train_images/649.jpg,1
train_images/650.jpg,0
train_images/651.jpg,0
train_images/652.jpg,1
train_images/653.jpg,0
train_images/654.jpg,0
train_images/655.jpg,0
train_images/656.jpg,0
train_images/657.jpg,1
train_images/658.jpg,1
train_images/659.jpg,1
train_images/660.jpg,0
train_images/661.jpg,0
train_images/662.jpg,0
train_images/663.jpg,1
train_images/664.jpg,0
train_images/665.jpg,0
train_images/666.jpg,0
train_images/667.jpg,0
train_images/668.jpg,1
train_images/669.jpg,1
train_images/670.jpg,0
train_images/671.jpg,1
train_images/672.jpg,1
train_images/673.jpg,1
train_images/674.jpg,0
train_images/675.jpg,0
train_images/676.jpg,0
train_images/677.jpg,0
train_images/678.jpg,0
train_images/679.jpg,1
train_images/680.jpg,0
train_images/681.jpg,1
train_images/682.jpg,0
train_images/683.jpg,0
train_images/684.jpg,1
train_images/685.jpg,1
train_images/686.jpg,0
train_images/687.jpg,1
train_images/688.jpg,1
train_images/689.jpg,0
train_images/690.jpg,1
train_images/691.jpg,0
train_images/692.jpg,0
train_images/693.jpg,0
train_images/694.jpg,1
train_images/695.jpg,0
train_images/696.jpg,0
train_images/697.jpg,1
train_images/698.jpg,0
train_images/699.jpg,1
train_images/700.jpg,0
train_images/701.jpg,1
train_images/702.jpg,0
train_images/703.jpg,0
train_images/704.jpg,0
train_images/705.jpg,0
train_images/706.jpg,1
train_images/707.jpg,0
train_images/708.jpg,0
train_images/709.jpg,1
train_images/710.jpg,1
train_images/711.jpg,0
train_images/712.jpg,1
train_images/713.jpg,1
train_images/714.jpg,0
train_images/715.jpg,0
train_images/716.jpg,0
train_images/717.jpg,0
train_images/718.jpg,0
train_images/719.jpg,1
train_images/720.jpg,1
train_images/721.jpg,1
train_images/722.jpg,1
train_images/723.jpg,1
train_images/724.jpg,1
train_images/725.jpg,1
train_images/726.jpg,0
train_images/727.jpg,1
train_images/728.jpg,1
train_images/729.jpg,1
train_images/730.jpg,0
train_images/731.jpg,1
train_images/732.jpg,0
train_images/733.jpg,1
train_images/734.jpg,0
train_images/735.jpg,0
train_images/736.jpg,0
train_images/737.jpg,0
train_images/738.jpg,0
train_images/739.jpg,0
train_images/740.jpg,1
train_images/741.jpg,1
train_images/742.jpg,0
train_images/743.jpg,1
train_images/744.jpg,1
train_images/745.jpg,0
train_images/746.jpg,1
train_images/747.jpg,1
train_images/748.jpg,1
train_images/749.jpg,1
train_images/750.jpg,0
train_images/751.jpg,0
train_images/752.jpg,1
train_images/753.jpg,1
train_images/754.jpg,0
train_images/755.jpg,0
train_images/756.jpg,1
train_images/757.jpg,1
train_images/758.jpg,1
train_images/759.jpg,1
train_images/760.jpg,0
train_images/761.jpg,0
train_images/762.jpg,0
train_images/763.jpg,1
train_images/764.jpg,1
train_images/765.jpg,1
train_images/766.jpg,0
train_images/767.jpg,0
train_images/768.jpg,0
train_images/769.jpg,1
train_images/770.jpg,0
train_images/771.jpg,0
train_images/772.jpg,0
train_images/773.jpg,0
train_images/774.jpg,0
train_images/775.jpg,1
train_images/776.jpg,0
train_images/777.jpg,0
train_images/778.jpg,0
train_images/779.jpg,1
train_images/780.jpg,0
train_images/781.jpg,0
train_images/782.jpg,0
train_images/783.jpg,0
train_images/784.jpg,0
train_images/785.jpg,0
train_images/786.jpg,0
train_images/787.jpg,0
train_images/788.jpg,0
train_images/789.jpg,1
train_images/790.jpg,0
train_images/791.jpg,0
train_images/792.jpg,0
train_images/793.jpg,0
train_images/794.jpg,1
train_images/795.jpg,0
train_images/796.jpg,1
train_images/797.jpg,1
train_images/798.jpg,0
train_images/799.jpg,1
train_images/800.jpg,0
train_images/801.jpg,0
train_images/802.jpg,0
train_images/803.jpg,1
train_images/804.jpg,1
train_images/805.jpg,0
train_images/806.jpg,0
train_images/807.jpg,0
train_images/808.jpg,0
train_images/809.jpg,0
train_images/810.jpg,0
train_images/811.jpg,0
train_images/812.jpg,0
train_images/813.jpg,0
train_images/814.jpg,1
train_images/815.jpg,1
train_images/816.jpg,1
train_images/817.jpg,0
train_images/818.jpg,1
train_images/819.jpg,1
train_images/820.jpg,0
train_images/821.jpg,0
train_images/822.jpg,0
train_images/823.jpg,0
train_images/824.jpg,1
train_images/825.jpg,0
train_images/826.jpg,1
train_images/827.jpg,0
train_images/828.jpg,0
train_images/829.jpg,0
train_images/830.jpg,0
train_images/831.jpg,1
train_images/832.jpg,1
train_images/833.jpg,0
train_images/834.jpg,1
train_images/835.jpg,0
train_images/836.jpg,0
train_images/837.jpg,1
train_images/838.jpg,0
train_images/839.jpg,0
train_images/840.jpg,1
train_images/841.jpg,0
train_images/842.jpg,0
train_images/843.jpg,0
train_images/844.jpg,0
train_images/845.jpg,1
train_images/846.jpg,0
train_images/847.jpg,1
train_images/848.jpg,1
train_images/849.jpg,1
train_images/850.jpg,0
train_images/851.jpg,1
train_images/852.jpg,1
train_images/853.jpg,1
train_images/854.jpg,0
train_images/855.jpg,0
train_images/856.jpg,0
